,model,auc,accuracy,f1,mcc
0,Randomforest,0.5142857142857142,0.8181818181818182,0.05555555555555556,0.15280279551250447
1,SVM,0.5571428571428572,0.8342245989304813,0.20512820512820512,0.308100371937676
2,XGboosting,0.5681390977443609,0.8342245989304813,0.2439024390243902,0.3016249603293266
3,LogisticRegression,0.5582706766917293,0.8181818181818182,0.22727272727272727,0.2123755993331157
