,model,auc,accuracy,f1,mcc
0,Randomforest,0.7064146620847651,0.7112299465240641,0.6582278481012658,0.42879501068080167
1,SVM,0.68184421534937,0.6844919786096256,0.650887573964497,0.367884240967889
2,XGboosting,0.7084192439862542,0.7112299465240641,0.6785714285714285,0.4223907348953389
3,LogisticRegression,0.6707331042382589,0.6737967914438503,0.6347305389221557,0.34666751633142356
