,model,auc,accuracy,f1,mcc
0,Randomforest,0.6344155844155844,0.6684491978609626,0.5230769230769231,0.2935830591025756
1,SVM,0.7077922077922079,0.7112299465240641,0.6625000000000001,0.41166623025423854
2,XGboosting,0.7097402597402598,0.7272727272727273,0.6482758620689656,0.4291662538799943
3,LogisticRegression,0.6779220779220779,0.6898395721925134,0.618421052631579,0.35732376370575125
