,model,auc,accuracy,f1,mcc
0,Randomforest,0.6917613636363636,0.6956521739130435,0.654320987654321,0.3907111949797582
1,SVM,0.7220643939393939,0.7228260869565217,0.7085714285714286,0.4443655513542698
2,XGboosting,0.693655303030303,0.6956521739130435,0.6705882352941176,0.3892506355458809
3,LogisticRegression,0.7092803030303031,0.7119565217391305,0.6826347305389221,0.4224031114361858
