,model,auc,accuracy,f1,mcc
0,Randomforest,0.5,0.6296296296296297,0.7727272727272727,0.0
1,SVM,0.5,0.6296296296296297,0.7727272727272727,0.0
2,XGboosting,0.5,0.6296296296296297,0.7727272727272727,0.0
3,LogisticRegression,0.5,0.6296296296296297,0.7727272727272727,0.0
