,model,auc,accuracy,f1,mcc
0,Randomforest,0.6095216031507008,0.6236559139784946,0.4166666666666667,0.2936053482898814
1,SVM,0.6811073786632689,0.6881720430107527,0.6133333333333334,0.3854136455614006
2,XGboosting,0.6581721301980772,0.6666666666666666,0.5694444444444444,0.3462771521266264
3,LogisticRegression,0.6759527394880112,0.6827956989247311,0.609271523178808,0.3729067217733555
