,model,auc,accuracy,f1,mcc
0,Randomforest,0.5853273512794949,0.7396449704142012,0.31250000000000006,0.29397498478699513
1,SVM,0.6857760053173813,0.7633136094674556,0.5555555555555556,0.40480114088841435
2,XGboosting,0.7013958125623131,0.7928994082840237,0.5783132530120481,0.471923116365912
3,LogisticRegression,0.6871053506148223,0.757396449704142,0.5591397849462365,0.397480464619644
