,model,auc,accuracy,f1,mcc
0,Randomforest,0.5724629286376275,0.6042780748663101,0.39344262295081966,0.177230487731629
1,SVM,0.6340361445783133,0.6470588235294118,0.5657894736842106,0.2760209776301841
2,XGboosting,0.5798192771084337,0.5989304812834224,0.4755244755244755,0.16990885611004833
3,LogisticRegression,0.691786376274328,0.7058823529411765,0.6308724832214765,0.39878499788924204
