,model,auc,accuracy,f1,mcc
0,Randomforest,0.6914285714285713,0.7176470588235294,0.6129032258064516,0.404724876763452
1,SVM,0.7035714285714286,0.711764705882353,0.6524822695035462,0.4063021012445834
2,XGboosting,0.7085714285714285,0.7176470588235294,0.6571428571428571,0.41714285714285715
3,LogisticRegression,0.7128571428571429,0.7176470588235294,0.6666666666666667,0.42258664475995017
