,model,auc,accuracy,f1,mcc
0,Randomforest,0.6227579781038901,0.6631016042780749,0.4521739130434782,0.31542055425254517
1,SVM,0.668180759375728,0.6898395721925134,0.5857142857142857,0.35864993476784346
2,XGboosting,0.6652690426275332,0.6898395721925134,0.5735294117647058,0.3594584015124554
3,LogisticRegression,0.6928721174004193,0.7112299465240641,0.6250000000000001,0.4044024413501244
