,model,auc,accuracy,f1,mcc
0,Randomforest,0.6655844155844156,0.7005347593582888,0.5625,0.36596252735569995
1,SVM,0.6525974025974025,0.6737967914438503,0.5734265734265734,0.3143070983842669
2,XGboosting,0.6655844155844156,0.6844919786096256,0.5931034482758619,0.3388154635894692
3,LogisticRegression,0.6545454545454545,0.6737967914438503,0.5793103448275863,0.3162277660168379
