,model,auc,accuracy,f1,mcc
0,Randomforest,0.5128205128205128,0.7945945945945946,0.05,0.14263799084589265
1,SVM,0.5128205128205128,0.7945945945945946,0.05,0.14263799084589265
2,XGboosting,0.5410080786793116,0.7945945945945946,0.17391304347826086,0.17532713172570558
3,LogisticRegression,0.5726203020723569,0.8,0.2745098039215686,0.24053767207993237
