,model,auc,accuracy,f1,mcc
0,Randomforest,0.6393621920331568,0.6524064171122995,0.5578231292517006,0.2963020709163521
1,SVM,0.6785632051577251,0.6844919786096256,0.6380368098159509,0.36165142094477193
2,XGboosting,0.6337784941284826,0.6417112299465241,0.5786163522012578,0.2733457686551433
3,LogisticRegression,0.6479967764218283,0.6524064171122995,0.6107784431137725,0.29771226170774995
