,model,auc,accuracy,f1,mcc
0,Randomforest,0.6043956043956045,0.7,0.8000000000000002,0.2788995520575487
1,SVM,0.532967032967033,0.65,0.7741935483870968,0.10482848367219183
2,XGboosting,0.5714285714285714,0.7,0.8125000000000001,0.3126409456585232
3,LogisticRegression,0.6043956043956045,0.7,0.8000000000000002,0.2788995520575487
