,model,auc,accuracy,f1,mcc
0,Randomforest,0.713773681515617,0.786096256684492,0.8529411764705881,0.4973958853443658
1,SVM,0.7887224782386072,0.8181818181818182,0.8650793650793651,0.5873009713662879
2,XGboosting,0.7174219150025603,0.7754010695187166,0.8409090909090909,0.4738070109936926
3,LogisticRegression,0.7848182283666154,0.8181818181818182,0.8661417322834646,0.5848840655232047
