,model,auc,accuracy,f1,mcc
0,Randomforest,0.5303030303030303,0.8333333333333334,0.1142857142857143,0.2244888792724398
1,SVM,0.5303030303030303,0.8333333333333334,0.1142857142857143,0.2244888792724398
2,XGboosting,0.5540701128936423,0.8333333333333334,0.20512820512820512,0.23381807442067837
3,LogisticRegression,0.5528817587641117,0.8118279569892473,0.2222222222222222,0.16446493756934735
