,model,auc,accuracy,f1,mcc
0,Randomforest,0.6813135985198889,0.6827956989247311,0.6289308176100628,0.3776655156090689
1,SVM,0.7097594819611471,0.7096774193548387,0.7096774193548387,0.41951896392229415
2,XGboosting,0.6872109158186864,0.6881720430107527,0.6547619047619048,0.3808165947130316
3,LogisticRegression,0.6986586493987048,0.6989247311827957,0.688888888888889,0.3978697680776637
