,model,auc,accuracy,f1,mcc
0,Randomforest,0.6479255068363979,0.6702702702702703,0.5271317829457365,0.34332317236899507
1,SVM,0.6778052805280529,0.6864864864864865,0.6282051282051283,0.3631361712870727
2,XGboosting,0.6648986327204149,0.6756756756756757,0.605263157894737,0.3405649840838639
3,LogisticRegression,0.655999528524281,0.6648648648648648,0.6025641025641025,0.31860173861348406
