,model,auc,accuracy,f1,mcc
0,Randomforest,0.6699404761904761,0.6810810810810811,0.6143790849673203,0.3445053955947379
1,SVM,0.6354166666666667,0.6486486486486487,0.5695364238410596,0.27590537293176876
2,XGboosting,0.6854166666666667,0.6918918918918919,0.6415094339622641,0.3714085777974062
3,LogisticRegression,0.6571428571428573,0.6648648648648648,0.6075949367088608,0.3153008152344381
