,model,auc,accuracy,f1,mcc
0,Randomforest,0.5652947154471545,0.6844919786096256,0.2891566265060241,0.20507802702317
1,SVM,0.6796239837398373,0.7165775401069518,0.576,0.3635688549096045
2,XGboosting,0.5830792682926829,0.6684491978609626,0.39215686274509803,0.19592067517153783
3,LogisticRegression,0.6355436991869918,0.6684491978609626,0.5230769230769231,0.2691455597773609
