,model,auc,accuracy,f1,mcc
0,Randomforest,0.6830745706892496,0.7219251336898396,0.7936507936507936,0.42562214235121987
1,SVM,0.7315337567631146,0.7486631016042781,0.7947598253275109,0.476186238174688
2,XGboosting,0.7196541990119971,0.7433155080213903,0.7966101694915254,0.4640369569944218
3,LogisticRegression,0.7131851329099035,0.7272727272727273,0.7733333333333334,0.4332008415398458
