,model,auc,accuracy,f1,mcc
0,Randomforest,0.6326860841423948,0.6631016042780749,0.47058823529411764,0.3384213956729465
1,SVM,0.6626213592233009,0.679144385026738,0.5833333333333334,0.34656791377652724
2,XGboosting,0.6928455848358761,0.7112299465240641,0.6142857142857143,0.41885942281907534
3,LogisticRegression,0.6350554785020804,0.6524064171122995,0.5454545454545454,0.28911422899917716
