,model,auc,accuracy,f1,mcc
0,Randomforest,0.6736111111111112,0.6844919786096256,0.5931034482758621,0.37649337770774904
1,SVM,0.7449494949494949,0.7486631016042781,0.7185628742514971,0.49503972867709617
2,XGboosting,0.6944444444444444,0.7005347593582888,0.65,0.39890483463613424
3,LogisticRegression,0.7127525252525253,0.7165775401069518,0.6826347305389221,0.42997007361902423
