,model,auc,accuracy,f1,mcc
0,Randomforest,0.515625,0.8342245989304813,0.06060606060606061,0.1613743060919757
1,SVM,0.515625,0.8342245989304813,0.06060606060606061,0.1613743060919757
2,XGboosting,0.5123991935483871,0.8288770053475936,0.058823529411764705,0.0907953090362145
3,LogisticRegression,0.5463709677419356,0.8235294117647058,0.1951219512195122,0.1631870672815495
