,model,auc,accuracy,f1,mcc
0,Randomforest,0.5361842105263157,0.7037037037037037,0.8181818181818181,0.12617865362880895
1,SVM,0.5361842105263157,0.7037037037037037,0.8181818181818181,0.12617865362880895
2,XGboosting,0.5,0.7037037037037037,0.8260869565217391,0.0
3,LogisticRegression,0.5,0.7037037037037037,0.8260869565217391,0.0
