,model,auc,accuracy,f1,mcc
0,Randomforest,0.6627067318891218,0.6951871657754011,0.7710843373493975,0.38013390123292445
1,SVM,0.7419054274400185,0.7486631016042781,0.7813953488372094,0.48619501291880574
2,XGboosting,0.7113906359189378,0.7272727272727273,0.775330396475771,0.43837575820390956
3,LogisticRegression,0.6983461448870254,0.7058823529411765,0.7441860465116279,0.3986471386618807
