,model,auc,accuracy,f1,mcc
0,Randomforest,0.5736214087117703,0.6096256684491979,0.36521739130434777,0.19424461888243444
1,SVM,0.6821709916589435,0.6951871657754011,0.6225165562913907,0.37630240753915856
2,XGboosting,0.6412187210379982,0.6577540106951871,0.5616438356164383,0.2968908876216134
3,LogisticRegression,0.7267145505097312,0.7379679144385026,0.6797385620915033,0.46550371858176653
