,model,auc,accuracy,f1,mcc
0,Randomforest,0.5,0.8449197860962567,0.0,0.0
1,SVM,0.5,0.8449197860962567,0.0,0.0
2,XGboosting,0.4873417721518987,0.8235294117647058,0.0,-0.06333954018434564
3,LogisticRegression,0.5450676560453951,0.8021390374331551,0.21276595744680854,0.1106223561713907
