,model,auc,accuracy,f1,mcc
0,Randomforest,0.7387921022067364,0.7486631016042781,0.6967741935483871,0.48577781210992754
1,SVM,0.7706155632984901,0.7754010695187166,0.7407407407407408,0.5428095234348175
2,XGboosting,0.7014518002322881,0.7112299465240641,0.6538461538461539,0.4088345991864454
3,LogisticRegression,0.7557491289198607,0.7647058823529411,0.7179487179487181,0.5190278393822731
