,model,auc,accuracy,f1,mcc
0,Randomforest,0.5,0.8518518518518519,0.92,0.0
1,SVM,0.625,0.8888888888888888,0.9387755102040816,0.47026997156298017
2,XGboosting,0.5,0.8518518518518519,0.92,0.0
3,LogisticRegression,0.5,0.8518518518518519,0.92,0.0
