,model,auc,accuracy,f1,mcc
0,Randomforest,0.5394736842105263,0.7928994082840237,0.14634146341463414,0.2496033632279143
1,SVM,0.5356568903173966,0.7869822485207101,0.14285714285714285,0.19585241863938338
2,XGboosting,0.5619726797910808,0.7988165680473372,0.22727272727272727,0.27963291534394924
3,LogisticRegression,0.588288469264765,0.8106508875739645,0.30434782608695654,0.3471390714290481
