,model,auc,accuracy,f1,mcc
0,Randomforest,0.5549282521759585,0.6256684491978609,0.2222222222222222,0.22104295538660165
1,SVM,0.6162079510703363,0.6631016042780749,0.4521739130434782,0.2876602796875238
2,XGboosting,0.5777464126087979,0.6310160427807486,0.36697247706422015,0.20617108608262505
3,LogisticRegression,0.6271465537520583,0.6631016042780749,0.5039370078740157,0.2851396131685579
