,model,auc,accuracy,f1,mcc
0,Randomforest,0.6913079275464596,0.7272727272727273,0.592,0.4349211885105048
1,SVM,0.7553516819571865,0.7700534759358288,0.7074829931972789,0.521871667747135
2,XGboosting,0.6939543636791344,0.7112299465240641,0.6301369863013699,0.3976144545002478
3,LogisticRegression,0.7241825452834627,0.7379679144385026,0.6711409395973156,0.45554802977928055
