,model,auc,accuracy,f1,mcc
0,Randomforest,0.5294117647058824,0.8288770053475936,0.1111111111111111,0.22056438662814234
1,SVM,0.5294117647058824,0.8288770053475936,0.1111111111111111,0.22056438662814234
2,XGboosting,0.534313725490196,0.8181818181818182,0.15,0.1501993763980061
3,LogisticRegression,0.5947712418300655,0.8235294117647058,0.326530612244898,0.2691422557550239
