,model,auc,accuracy,f1,mcc
0,Randomforest,0.5323635393033499,0.6774193548387096,0.21052631578947367,0.10453122966712866
1,SVM,0.6467369544908581,0.7096774193548387,0.5090909090909091,0.3061578439235279
2,XGboosting,0.6070999599626318,0.6989247311827957,0.42857142857142855,0.24488162558562643
3,LogisticRegression,0.6219137862004538,0.6881720430107527,0.4727272727272727,0.254365793928279
