,model,auc,accuracy,f1,mcc
0,Randomforest,0.6248411241350093,0.6647058823529411,0.4672897196261682,0.30897692791791953
1,SVM,0.6382573082897895,0.6529411764705882,0.5693430656934307,0.28250261396321963
2,XGboosting,0.6332438921056348,0.6588235294117647,0.5322580645161291,0.28784986772865323
3,LogisticRegression,0.6416466600762604,0.6529411764705882,0.5815602836879432,0.2862391867038749
