,model,auc,accuracy,f1,mcc
0,Randomforest,0.563114552605703,0.654054054054054,0.2558139534883721,0.23270349208047347
1,SVM,0.6526548672566371,0.6864864864864865,0.5538461538461539,0.3208708496619338
2,XGboosting,0.6527163225172073,0.7081081081081081,0.5178571428571429,0.36174865605415374
3,LogisticRegression,0.6734882005899705,0.7027027027027027,0.5864661654135339,0.35985674564163467
