,model,auc,accuracy,f1,mcc
0,Randomforest,0.5595238095238094,0.7777777777777778,0.8695652173913043,0.18898223650461363
1,SVM,0.5595238095238094,0.7777777777777778,0.8695652173913043,0.18898223650461363
2,XGboosting,0.5,0.7777777777777778,0.8750000000000001,0.0
3,LogisticRegression,0.5595238095238094,0.7777777777777778,0.8695652173913043,0.18898223650461363
