,model,auc,accuracy,f1,mcc
0,Randomforest,0.7217299578059071,0.7159763313609467,0.7037037037037038,0.44744231678566426
1,SVM,0.7170886075949366,0.7159763313609467,0.7241379310344827,0.43326411803789056
2,XGboosting,0.7249648382559775,0.7218934911242604,0.7218934911242604,0.449929676511955
3,LogisticRegression,0.7107594936708861,0.7100591715976331,0.72,0.42063251109801036
