,model,auc,accuracy,f1,mcc
0,Randomforest,0.6239495798319328,0.6898395721925134,0.7803030303030304,0.2857553336687701
1,SVM,0.7468487394957984,0.7700534759358288,0.8215767634854773,0.4987147957369415
2,XGboosting,0.7027310924369748,0.7379679144385026,0.8016194331983805,0.4197080535105302
3,LogisticRegression,0.7468487394957984,0.7700534759358288,0.8215767634854773,0.4987147957369415
