,model,auc,accuracy,f1,mcc
0,Randomforest,0.6152797534376481,0.6737967914438503,0.4299065420560748,0.30451463803772993
1,SVM,0.6411806543385492,0.6577540106951871,0.5675675675675677,0.28500882206636685
2,XGboosting,0.6512565196775723,0.6844919786096256,0.549618320610687,0.326094950688036
3,LogisticRegression,0.6477596017069702,0.6631016042780749,0.5771812080536913,0.2975364227593244
