,model,auc,accuracy,f1,mcc
0,Randomforest,0.6699396663906305,0.6774193548387096,0.620253164556962,0.3398793327812611
1,SVM,0.7535786111439726,0.7526881720430108,0.7228915662650602,0.5024245190079887
2,XGboosting,0.6922394416183604,0.6935483870967742,0.6545454545454547,0.3811787669663278
3,LogisticRegression,0.7519223944161836,0.7526881720430108,0.7195121951219512,0.4999563120851986
