,model,auc,accuracy,f1,mcc
0,Randomforest,0.47368421052631576,0.6666666666666666,0.7999999999999999,-0.12725695259515554
1,SVM,0.5,0.7037037037037037,0.8260869565217391,0.0
2,XGboosting,0.47368421052631576,0.6666666666666666,0.7999999999999999,-0.12725695259515554
3,LogisticRegression,0.5,0.7037037037037037,0.8260869565217391,0.0
