,model,auc,accuracy,f1,mcc
0,Randomforest,0.5884870403857746,0.6358695652173914,0.7432950191570882,0.2438802017113632
1,SVM,0.6863170584689572,0.6956521739130435,0.7383177570093459,0.37535908279174784
2,XGboosting,0.6214587100663049,0.6413043478260869,0.7079646017699116,0.2533984157910964
3,LogisticRegression,0.6578059071729958,0.6684782608695652,0.7162790697674419,0.3186025479071063
